ucla_scale,text_lone,loneliness,la,sr,sb,others,score_lone,text_la,score_la,text_sr,score_sr,text_sb,score_sb
74.0,人間嫌いだから自分から避けているんで仕方がない,True,,,,True,3.0,人間嫌いだから自分から避けている,2.0,つまらない世間の常識に合わせられないので,2.0,吃音のせいで頭がおかしいやつだという理解しがたいルッキズムのせい,2.0
50.0,一人暮らしのため、一人で食事を食べている時に時々孤独感を感じます。,False,,,,,3.0,ペットもおらず、恋人もいないので、愛情を感じることがほとんどない日常です。,2.0,仕事で売上目標達成した際に上司から褒められた,3.0,長期今の仕事場に勤務しているので受け入れられていると思います。,4.0
64.0,自分から連絡しない限り相手からは一切何の連絡も来ないことに気付いた時。,True,True,,,,3.0,年齢を経るにしたがって、身内もどんどん亡くなっていった。,2.0,何か約束をしても反故にされて軽んじられている。,2.0,挨拶しても返してくれない場合がある。,2.0
53.0,自分と共通の趣味を持っている人が周りにほとんどいない,True,,,True,,3.0,家族や友達と助け合うことがよくある,3.0,仕事で頑張ったら上司や同僚がほめてくれた,3.0,職場で同僚と仲良くやれていると感じる,3.0
47.0,趣味の集まりで人と触れ合うことがあるので。,False,,,,,2.0,仕事が終わって帰ると子どもが1日のことを話してくれる,3.0,仕事をきちんと行っていて評価されている,3.0,職場で一緒に仕事をしている人たちがいる,3.0
67.0,人間はもともと孤独なものなので、当たり前だと考えているから。,False,,,,,2.0,他人とかかわることがあまり無いから。,1.0,相手にとって深い話を質問したら、その後無視された,1.0,おそらく、避けられている気がする,1.0
48.0,昔からの信頼している友人がいるので。,False,,,,,2.0,恋人と会っている時などに感じるので,3.0,長い時間をかけて築かれた絆がなるのでお互いを信頼しているので,4.0,自分に対する信頼を感じるので,4.0
59.0,家族以外の人物との付き合いがほとんどない。,True,True,,,,3.0,家族とも仲が良いとは言えないし、家族以外との付き合いはほとんどない。,2.0,同窓会に行ってみたが話が合わず疎外感を感じた。その後その会のメンバーから連絡はない。,2.0,働いておらずほとんど外出もしないので、社会の一員として受け入れられているとは思えない。,4.0
53.0,毎日、Youtubeの動画配信のチャット欄で会話をしているから孤独感はない。,False,,,,,1.0,毎日、Youtubeの動画配信のチャット欄で会話をしているから。,4.0,毎日、Youtubeの動画配信のチャット欄で会話をしており、会話のキャッチボールができているから。,4.0,毎日、Youtubeの動画配信でチャットを楽しめており、その動画配信を応援するコミュニティの一員であると感じることができるから。,4.0
50.0,子育てが終わると離婚するので、それをそうぞうすると孤独感がある。,True,True,,,,3.0,子供達が早く帰ってご飯を一緒に食べると喜んでくれる,3.0,自分の部署の仕事を回している自負があるから,3.0,体調の悪い母の看病をしていて、感謝の言葉をもらうとき,3.0
48.0,今年父親が亡くなり、血縁者は母親だけとなったので孤独感を感じるようになった,True,True,,,,3.0,母親がスーパーで私の好きなアイスクリームを買って来てくれた,3.0,友人に電話で連絡したらすぐに折り返しで連絡をくれた,3.0,友人と繁華街で遊ぶ約束をした時に感じた,3.0
67.0,他人と関わりが無くても孤独と感じない。,False,,,,,2.0,親兄弟以外と関わりが無い。,2.0,親兄弟以外と関わりが無い。,2.0,親兄弟以外と関わりが無い。,2.0
46.0,趣味が合う仲間がいるので孤独感はない。,False,,,,,2.0,穏やかで安らぎに満ちていている日々。,3.0,プレゼントを贈ったら喜んでくれた。,3.0,周りに染めていると感じる。,3.0
52.0,自分のペースで行動を起こせるのでストレスがないから,False,,,,,2.0,一緒にご飯を食べているから,3.0,人のために行動すると褒められるから,3.0,自分が担当する仕事があるから,3.0
74.0,孤独でいることは、気楽でもあるので、よいと思うこともあるから。,False,,,,,2.0,さほど不満なく生活しているから良いと思います。,2.0,あまり行動をして認められることはないから。,2.0,社会環境に属してはいないから、決してないです。,1.0
71.0,仕事に就いても初日から孤独感を感じ始めて仕事がなかなか続かず職を転々とする人生を歩んでいる日々,True,,,True,,3.0,自分でペットショップで見つけて飼い始めた猫が親猫のようになついてくれて心の癒やしになり日々の生きて行く原動力になっている。,3.0,日頃から他人とコミニケーションして、居ないのでその段階まで行っていない。,2.0,日頃から他人とコミニケーション等をして、居ないのでその段階まで行っていない。,2.0
51.0,在宅勤務になって、人と全く会話をしない日があるため。,True,True,,,,3.0,友人がいないのでその感覚がわからない。,1.0,自分の行動により、社会環境に受け入れられることなどない。,1.0,職場に全くなじめていないと感じる。,1.0
64.0,1人で出掛けることが好きで、1人でいることが好きなので孤独感はないです,False,,,,,2.0,両親と同居しているので話相手がいるから,3.0,両親にご飯を作った時などに喜んでもらえた,3.0,自分から積極的に話す方ではないが、よく話かけられるから,3.0
55.0,プライベートで特に用事もなく一緒に過ごせるような相手がほぼいないので。,True,True,,,,3.0,仕事以外で他者との個人的な交流がそれほど多くないから,3.0,自分の立ち上げた企画で多くの人が関わって仕事が進んでおり、評価されていると感じるから。,3.0,おなじアパートの住人たちと世間話をすることが多く、コミュニティの一員だと感じる。,3.0
49.0,一人で何もせずにいるとき,False,,,,,3.0,みんなでご飯をたべたりしているとき,3.0,日曜日に地区の清掃活動などに出たときにいろんな人と話ができる,3.0,地域のためにボランティア活動にでたとき,3.0
